TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
fall 2025,School of Natural Sciences,Mathematics,MATH,374,1,14847,INTRO TO REPRESENTATION THEORY,LEC,3,"Walton, Chelsea M.",49,13,13,0,0,0,0,0,,,,13,36,,,,Y
fall 2025,School of Natural Sciences,Mathematics,MATH,381,1,10044,INTRO PARTIAL DIFF EQUATIONS,LEC,3,"Semmes, Stephen",49,8,8,0,0,0,0,0,,,,8,41,,,,Y
fall 2025,School of Natural Sciences,Mathematics,MATH,423,2,13404,PARTIAL DIFFERENTIAL EQNS I,LEC,3,"de Hoop, Maarten V.",30,8,8,0,0,0,0,0,40,30,16,16,14,"CMOR 405 002, CMOR 505 002, MATH 513 002","13402, 13403, 13405",Mathematics,N
fall 2025,School of Natural Sciences,Mathematics,MATH,425,1,10045,INTEGRATION THEORY,LEC,3,"Chambers, Gregory R.",30,17,17,0,0,0,0,0,7E,35,21,21,14,MATH 515 001,10243,Mathematics,Y
fall 2025,School of Natural Sciences,Mathematics,MATH,444,1,10046,GEOMETRIC TOPOLOGY,LEC,3,"Leininger, Christopher J.",19,10,10,0,0,0,0,0,2E,25,16,16,9,MATH 539 001,10244,Mathematics,Y
fall 2025,School of Natural Sciences,Mathematics,MATH,452,1,14848,RIEMANNIAN GEOMETRY,LEC,3,"Mantoulidis, Christos A.",39,5,5,0,0,0,0,0,1I,54,12,12,42,MATH 552 001,14849,Mathematics,Y
fall 2025,School of Natural Sciences,Mathematics,MATH,463,2,11997,ADVANCED ALGEBRA I,LEC,3,"Walton, Chelsea M.",10,7,7,0,0,0,0,0,5S,25,12,12,13,MATH 563 002,11998,Mathematics,Y
fall 2025,School of Natural Sciences,Mathematics,MATH,490,1,10047,SUPERVISED READING,IND,1 TO 6,"Damanik, David T.",5,5,5,0,0,0,0,0,XT,10,6,6,4,MATH 690 014,15464,Mathematics,Y
fall 2025,School of Natural Sciences,Neuroscience,NEUR,362,2,13398,COGNITIVE NEUROSCIENCE,LEC,3,"Maynard, Mark",80,32,32,0,0,0,0,0,K2,80,52,52,28,PSYC 362 002,13396,Psychological Sciences,Y
fall 2025,School of Natural Sciences,Neuroscience,NEUR,380,1,14756,NEUROSYSTEMS,LEC,3,"Lefeldt, Nele",180,53,53,0,0,0,0,0,C1,180,63,63,117,PSYC 380 001,14755,Psychological Sciences,Y
fall 2025,School of Natural Sciences,Neuroscience,NEUR,383,2,12837,INTRO TO NEUROENGINEERING,LEC,3,"Kemere, Caleb T.",98,46,46,0,0,0,0,0,15,98,94,94,4,"ELEC 380 002, ELEC 587 002, BIOE 380 002","12834, 12835, 12836",Electrical & Computer Eng.,Y
fall 2025,School of Natural Sciences,Neuroscience,NEUR,415,1,13178,THEORETICAL NEUROSCIENCE,LEC,3,"Flynn, Jonathan R.",26,7,7,0,0,0,0,0,26,26,16,16,10,"ELEC 488 001, CMOR 415 001, NEUR 615 001, ELEC 588 001, CMOR 615 001","13179, 13180, 13181, 13182, 13183",Electrical & Computer Eng.,Y
fall 2025,School of Natural Sciences,Natural Sciences Division,NSCI,120,1,10759,INTR SCIENTIFIC RES CHALLENGES,LAB,3,"McNeil, Caroline V.",20,10,10,0,0,0,0,0,,,,10,10,,,,N
fall 2025,School of Natural Sciences,Natural Sciences Division,NSCI,120,2,10480,INTR SCIENTIFIC RES CHALLENGES,LAB,3,"McNeil, Caroline V.",16,12,12,0,0,0,0,0,,,,12,4,,,,N
fall 2025,School of Natural Sciences,Natural Sciences Division,NSCI,120,3,10493,INTR SCIENTIFIC RES CHALLENGES,LAB,3,"McNeil, Caroline V.",20,20,20,0,0,0,0,0,,,,20,0,,,,N
fall 2025,School of Natural Sciences,Natural Sciences Division,NSCI,201,1,15010,AI TOOLS FOR WRITING IN STEM,LEC,2,"Purugganan, Mary",40,,,,,,,,,,,0,40,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,100,1,13378,BITE SIZE PHYSICS,SEM,1,"Hoeink, Juliet S.",50,5,5,0,0,0,0,0,,,,5,45,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,100,2,13755,RACE & GENDER IN PHYSICS,SEM,1,"Bonomo, Melia E.",18,4,4,0,0,0,0,0,,,,4,14,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,100,3,15058,HIST & SCI OF NUCLEAR WEAPONS,SEM,1,"Cone, Michael T.",19,7,7,0,0,0,0,0,,,,7,12,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,101,S01,10534,MECHANICS (WITH LAB),LL,4,"Yu, Lam H.; Cone, Michael T.; Hoeink, Juliet S.; Xie, Yonglong; Yi, Ming",250,258,258,0,0,0,0,0,,,,258,-8,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,1,10522,MECHANICS DISCUSSION,SEM,0,"Xie, Yonglong",21,21,21,0,0,0,0,0,,,,21,0,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,3,10523,MECHANICS DISCUSSION,SEM,0,"Xie, Yonglong",21,20,20,0,0,0,0,0,,,,20,1,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,4,10524,MECHANICS DISCUSSION,SEM,0,"Xie, Yonglong",21,21,21,0,0,0,0,0,,,,21,0,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,5,10525,MECHANICS DISCUSSION,SEM,0,"Yi, Ming",21,23,23,0,0,0,0,0,,,,23,-2,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,6,10526,MECHANICS DISCUSSION,SEM,0,"Yu, Lam H.",21,21,21,0,0,0,0,0,,,,21,0,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,7,10527,MECHANICS DISCUSSION,SEM,0,"Cone, Michael T.",21,23,23,0,0,0,0,0,,,,23,-2,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,8,10528,MECHANICS DISCUSSION,SEM,0,"Yu, Lam H.",21,21,21,0,0,0,0,0,,,,21,0,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,10,10530,MECHANICS DISCUSSION,SEM,0,"Yi, Ming",21,21,21,0,0,0,0,0,,,,21,0,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,11,10531,MECHANICS DISCUSSION,SEM,0,"Yi, Ming",21,21,21,0,0,0,0,0,,,,21,0,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,12,10532,MECHANICS DISCUSSION,SEM,0,"Hoeink, Juliet S.",21,22,22,0,0,0,0,0,,,,22,-1,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,14,15705,MECHANICS DISCUSSION,SEM,0,"Cone, Michael T.",21,20,20,0,0,0,0,0,,,,20,1,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,103,17,14397,MECHANICS DISCUSSION,SEM,0,"Hoeink, Juliet S.",21,24,24,0,0,0,0,0,,,,24,-3,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,111,S01,10055,HONORS MECHANICS (WITH LAB),LL,4,"Chan, Anthony A.; Dodds, Stanley A.; Onuchic, Jose",100,31,31,0,0,0,0,0,,,,31,69,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,125,S01,10056,GENERAL PHYSICS (WITH LAB),LL,4,"Stenson, Jared R.; Beaird, Robert P.; Bonomo, Melia E.; Dodds, Stanley A.; Dunning, F B.",260,172,172,0,0,0,0,0,,,,172,88,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,1,13756,GENERAL PHYSICS DISCUSSION,SEM,0,"Bonomo, Melia E.",20,19,19,0,0,0,0,0,,,,19,1,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,3,13757,GENERAL PHYSICS DISCUSSION,SEM,0,"Bonomo, Melia E.",20,18,18,0,0,0,0,0,,,,18,2,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,4,13758,GENERAL PHYSICS DISCUSSION,SEM,0,"Stenson, Jared R.",20,13,13,0,0,0,0,0,,,,13,7,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,5,13759,GENERAL PHYSICS DISCUSSION,SEM,0,"Dunning, F B.",20,10,10,0,0,0,0,0,,,,10,10,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,6,13760,GENERAL PHYSICS DISCUSSION,SEM,0,"Bonomo, Melia E.",20,15,15,0,0,0,0,0,,,,15,5,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,7,13761,GENERAL PHYSICS DISCUSSION,SEM,0,"Stenson, Jared R.",20,2,2,0,0,0,0,0,,,,2,18,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,8,13762,GENERAL PHYSICS DISCUSSION,SEM,0,"Dunning, F B.",20,18,18,0,0,0,0,0,,,,18,2,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,9,13763,GENERAL PHYSICS DISCUSSION,SEM,0,"Bonomo, Melia E.",20,18,18,0,0,0,0,0,,,,18,2,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,10,13764,GENERAL PHYSICS DISCUSSION,SEM,0,"Beaird, Robert P.",20,19,19,0,0,0,0,0,,,,19,1,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,11,13765,GENERAL PHYSICS DISCUSSION,SEM,0,"Dunning, F B.",20,18,18,0,0,0,0,0,,,,18,2,,,,N
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,12,13766,GENERAL PHYSICS DISCUSSION,SEM,0,"Stenson, Jared R.",20,8,8,0,0,0,0,0,,,,8,12,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,127,13,13767,GENERAL PHYSICS DISCUSSION,SEM,0,"Stenson, Jared R.",20,14,14,0,0,0,0,0,,,,14,6,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,144,1,13915,THE PHYSICS OF MUSIC AND SOUND,LEC,3,"Toffoletto, Frank R.",25,6,6,0,0,0,0,0,,,,6,19,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,145,1,14853,TRACES OF LIFE,LEC,3,"Hafner, Jason H.",19,3,3,0,0,0,0,0,,,,3,16,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,201,1,10057,"WAVES, LIGHT, AND HEAT",LEC,3,"Acosta, Darin E.; Higuera Pichardo, Aaron",75,48,48,0,0,0,0,0,,,,48,27,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,301,1,10058,INTERMEDIATE MECHANICS,LEC,4,"Hazzard, Kaden; Cone, Michael T.",50,39,39,0,0,0,0,0,,,,39,11,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,311,1,10059,INTRO TO QUANTUM PHYSICS I,LEC,3,"Foster, Matthew; Beaird, Robert P.",50,36,35,0,1,0,0,0,,,,36,14,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,411,1,12117,INTRO NUCLEAR&PARTIC PHYSICS,LEC,3,"Ecklund, Karl M.",19,4,4,0,0,0,0,0,2R,19,4,4,15,PHYS 542 001,12116,Physics and Astronomy,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,425,1,10060,STATISTICAL & THERMAL PHYSICS,LEC,3,"Natelson, Douglas",50,24,23,0,1,0,0,0,,,,24,26,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,480,1,12118,INTRODUCTION TO PLASMA PHYSICS,LEC,3,"Bradshaw, Stephen",19,9,9,0,0,0,0,0,2V,19,14,14,5,PHYS 580 001,12115,Physics and Astronomy,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,491,1,10061,UNDERGRADUATE RESEARCH,RES,2,"Geurts, Franciscus J.; Hulet, Randall G.",50,20,20,0,0,0,0,0,,,,20,30,,,,Y
fall 2025,School of Natural Sciences,Physics and Astronomy,PHYS,493,1,11095,UNDERGRADUATE RESEARCH SEMINAR,SEM,1,"Geurts, Franciscus J.; Hulet, Randall G.",50,20,20,0,0,0,0,0,,,,20,30,,,,Y
spring 2022,School of Natural Sciences,Physics and Astronomy,ASTR,100,1,22081,EXPLORING THE COSMOS,SEM,1,"Liang, Edison P.",26,10,10,0,0,0,0,0,,,,10,16,,,,Y
spring 2022,School of Natural Sciences,Physics and Astronomy,ASTR,101,1,24027,"STARS, GALAXIES & THE UNIVERSE",LEC,3,"Levy, Eugene H.",99,32,32,0,0,0,0,0,,,,32,67,,,,Y
spring 2022,School of Natural Sciences,Physics and Astronomy,ASTR,102,1,25373,EXPLORATN OF THE SOLAR SYSTEM,LEC,3,"Bradshaw, Stephen",99,34,33,0,1,0,0,0,,,,34,65,,,,Y
spring 2022,School of Natural Sciences,Physics and Astronomy,ASTR,360,1,20856,INTRO ASTROPHYSIC-GALAXY&COSMO,LEC,3,"Isella, Andrea",19,3,3,0,0,0,0,0,,,,3,16,,,,Y
spring 2022,School of Natural Sciences,Physics and Astronomy,ASTR,400,1,20006,UNDERGRADUATE RESEARCH SEMINAR,SEM,1,"Long, Andrew J.",39,4,4,0,0,0,0,0,2C,49,12,12,37,ASTR 500 001,20008,Physics and Astronomy,Y
spring 2022,School of Natural Sciences,Physics and Astronomy,ASTR,408,1,25375,STATISTICS IN PHYS AND ASTR,LEC,3,"Hartigan, Patrick M.",9,3,3,0,0,0,0,0,1E,18,5,5,13,ASTR 508 001,25412,Physics and Astronomy,Y
spring 2022,School of Natural Sciences,Physics and Astronomy,ASTR,452,1,20007,ASTROPHYS II:GALAXY&COSMOLOGY,LEC,3,"Amin, Mustafa A.",19,5,2,0,3,0,0,0,,,,5,14,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,118,1,24372,FIRST-YEAR SEMINAR (BCBG),SEM,1,"Molinari, Sara; Phillips, Dereth R.",8,5,5,0,0,0,0,0,,,,5,3,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,122,1,23267,BIOLOGY FOR VOTERS,LEC,3,"Caprette, David",47,41,41,0,0,0,0,0,,,,41,6,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,128,1,24036,BRAINSTEM,INT,1,"Lefeldt, Nele; Flynn, Jonathan R.",30,25,25,0,0,0,0,0,ZG,30,29,29,1,"BIOS 528 001, BIOS 128 002, BIOS 528 002","24037, 24038, 24039",Biosciences,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,128,2,24038,BRAINSTEM,INT,1,"Flynn, Jonathan R.; Lefeldt, Nele",30,4,4,0,0,0,0,0,ZG,30,29,29,1,"BIOS 128 001, BIOS 528 001, BIOS 528 002","24036, 24037, 24039",Biosciences,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,201,S01,23268,INTRODUCTORY BIOLOGY I,LEC,3,"Thomas, Collin E.",60,58,58,0,0,0,0,0,,,,58,2,,,,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,202,1,23269,INTRODUCTORY BIOLOGY II,LEC,3,"Solomon, Scott E.",200,117,117,0,0,0,0,0,,,,117,83,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,204,1,23270,COMMUNITY GARDEN,LL,1,"Novak, Joseph R.",57,43,43,0,0,0,0,0,,,,43,14,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,1,23271,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",15,14,14,0,0,0,0,0,,,,14,1,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,2,23272,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",14,14,14,0,0,0,0,0,,,,14,0,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,3,23273,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",14,12,12,0,0,0,0,0,,,,12,2,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,4,23274,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",14,13,13,0,0,0,0,0,,,,13,1,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,5,23275,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",14,11,11,0,0,0,0,0,,,,11,3,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,7,23277,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",3,3,3,0,0,0,0,0,,,,3,0,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,8,23278,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",4,3,3,0,0,0,0,0,,,,3,1,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,9,23279,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",4,4,4,0,0,0,0,0,,,,4,0,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,10,23280,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",4,4,4,0,0,0,0,0,,,,4,0,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,211,11,23281,EXPERIMENTAL BIOSCIENCES,LAB,2,"Catanese, Daniel J.; Ross, Cana",4,3,3,0,0,0,0,0,,,,3,1,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,212,2,23283,EXPERIMENTAL NEUROSCIENCE,LAB,2,"Lefeldt, Nele; Ross, Cana",15,8,8,0,0,0,0,0,,,,8,7,,,,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,212,3,23284,EXPERIMENTAL NEUROSCIENCE,LAB,2,"Lefeldt, Nele; Ross, Cana",15,13,13,0,0,0,0,0,,,,13,2,,,,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,212,4,23285,EXPERIMENTAL NEUROSCIENCE,LAB,2,"Lefeldt, Nele; Ross, Cana",15,10,10,0,0,0,0,0,,,,10,5,,,,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,213,1,23286,INTRO LAB ECOL & EVOL,LAB,2,"Solomon, Scott E.",24,24,24,0,0,0,0,0,,,,24,0,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,271,1,23296,ECOSYSTEM MANAGEMENT,LEC,3,"Hartley, Maria K.",20,2,2,0,0,0,0,0,0C,20,6,6,14,BIOS 571 001,23297,Biosciences,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,301,S01,23299,BIOCHEMISTRY I,LEC,3,"Kirienko, Natalia V.; Chappell, James E.",250,59,59,0,0,0,0,0,,,,59,191,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,302,1,23300,BIOCHEMISTRY II,LEC,3,"Carson, Daniel D.",120,31,31,0,0,0,0,0,,,,31,89,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,316,1,23356,LAB MODULE IN ECOLOGY,LAB,1,"Siemann, Evan H.",8,6,6,0,0,0,0,0,,,,6,2,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,318,1,23357,MICROBIOLOGY LABORATORY,LAB,2,"Caprette, David; Thomas, Collin E.",20,20,20,0,0,0,0,0,,,,20,0,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,318,2,23358,MICROBIOLOGY LABORATORY,LAB,2,"Caprette, David; Thomas, Collin E.",20,20,20,0,0,0,0,0,,,,20,0,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,321,1,23359,ANIMAL BEHAVIOR,LEC,3,"Saltz, Julia B.",99,46,46,0,0,0,0,0,,,,46,53,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,322,1,23360,CONSERVATION BIOLOGY LAB,LAB,1,"Johnson, Cassidy B.",20,4,4,0,0,0,0,0,0L,20,4,4,16,BIOS 522 001,23361,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,334,1,23362,EVOLUTION,LEC,3,"Egan, Scott P.",99,85,85,0,0,0,0,0,0P,99,86,86,13,BIOS 534 001,23363,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,337,1,23364,FIELD BIRD BIOLOGY LAB,LAB,1,"Lee, Cin-Ty A.",19,14,14,0,0,0,0,0,,,,14,5,,,,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,338,1,24379,BIO DATA ANALYSIS,LEC,3,"Beaudrot, Lydia",15,11,11,0,0,0,0,0,5B,40,33,33,7,BIOS 538 001,24380,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,341,S01,23367,CELL BIOLOGY,LEC,3,"Beckingham, Kathleen M.",240,50,49,0,1,0,0,0,,,,50,190,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,344,S01,23368,MOLECULAR BIOLOGY & GENETICS,LEC,3,"Stern, Michael",120,43,43,0,0,0,0,0,,,,43,77,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,368,1,23369,MONSTER,SEM,3,"Gustin, Michael; Harter, Deborah A.",8,30,30,0,0,0,0,0,,,,30,-22,,,,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,373,901,26200,CORAL REEF ECOSYSTEMS,LEC,3,"Simoes Correa, Adrienne M.",49,19,19,0,0,0,0,0,6K,54,19,19,35,BIOS 573 901,26201,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,405,1,23421,PHYSICAL BIOLOGY,LEC,3,"Bennett, Matthew",50,,,,,,,,42,50,13,13,37,"BIOS 505 001, SSPB 501 001, BIOE 502 001","23422, 24411, 24412",Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,415,1,23424,EXPERIMENTAL PHYSIOLOGY,LAB,1,"Lefeldt, Nele",12,19,19,0,0,0,0,0,,,,19,-7,,,,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,424,1,25050,MICROBIOLOGY & BIOTECHNOLOGY,LEC,3,"Caprette, David",50,22,22,0,0,0,0,0,5K,60,24,24,36,BIOS 524 001,25051,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,443,1,23428,NEURODEVELOPMENT,LEC,3,"Lwigale, Peter Y.",50,40,40,0,0,0,0,0,1J,60,44,44,16,BIOS 543 001,23429,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,447,1,23430,BIOLOGY AND MEDICINE,LEC,3,"Wagner, Daniel S.; Matthews, Kirstin R.",35,33,33,0,0,0,0,0,1M,48,43,43,5,BIOS 547 001,23431,Biosciences,N
spring 2022,School of Natural Sciences,Biosciences,BIOS,460,1,25053,CANCER BIOLOGY,LEC,3,"Uribe, Rosa A.",30,30,29,0,1,0,0,0,5M,40,35,35,5,BIOS 560 001,25054,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,482,1,24040,STRUCTURAL BIOLOGY,LEC,3,"Phillips, George N.; Nikonowicz, Edward P.",14,3,3,0,0,0,0,0,4M,19,5,5,14,BIOS 552 001,24041,Biosciences,Y
spring 2022,School of Natural Sciences,Biosciences,BIOS,495,1,25964,TOPICS: ENVIRONMENTAL SCIENCE,SEM,3,"Masiello, Caroline A.; Dunham, Amy E.",19,2,2,0,0,0,0,0,F5,19,9,9,10,EEPS 495 001,24970,Earth/Environmnt/Planetary Sci,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,122,S02,24381,GENERAL CHEMISTRY II,LL,3,"Hutchinson, John S.",150,130,130,0,0,0,0,0,,,,130,20,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,122,S03,24382,GENERAL CHEMISTRY II,LL,3,"Tran Lu, Lesa T.",150,90,90,0,0,0,0,0,,,,90,60,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,124,1,20250,GENERAL CHEMISTRY LAB II,LAB,1,"Kobylianskii, Krista L.",48,41,41,0,0,0,0,0,,,,41,7,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,124,2,20041,GENERAL CHEMISTRY LAB II,LAB,1,"Kobylianskii, Krista L.",48,49,49,0,0,0,0,0,,,,49,-1,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,124,3,20042,GENERAL CHEMISTRY LAB II,LAB,1,"Kobylianskii, Krista L.",48,42,42,0,0,0,0,0,,,,42,6,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,124,4,20040,GENERAL CHEMISTRY LAB II,LAB,1,"Kobylianskii, Krista L.",48,46,46,0,0,0,0,0,,,,46,2,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,124,5,25965,GENERAL CHEMISTRY LAB II,LAB,1,"Kabir, S. M. Humayun; Kobylianskii, Krista L.",48,42,42,0,0,0,0,0,,,,42,6,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,176,1,20399,THE CHEMISTRY OF ART,SEM,3,"Whitmire, Kenton H.",24,19,19,0,0,0,0,0,,,,19,5,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,178,1,25587,THE CHEMISTRY OF COOKING,LL,3,"Tran Lu, Lesa T.",12,11,11,0,0,0,0,0,,,,11,1,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,210,1,25384,WILD TOPICS CHEM AND NANOTECH,LEC,1,"Tour, James M.",50,6,6,0,0,0,0,0,C2,50,11,11,39,"CEVE 210 001, MSNE 210 001","25467, 25468",Chemistry,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,211,S01,20236,ORGANIC CHEMISTRY I,LEC,3,"Yearty, Kasey L.",200,100,99,0,0,0,0,1,,,,100,100,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,212,S01,20043,ORGANIC CHEMISTRY II,LEC,3,"Hartgerink, Jeffrey D.",250,183,183,0,0,0,0,0,,,,183,67,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,213,1,20850,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,20,20,0,0,0,0,0,,,,20,5,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,213,2,20851,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,20,20,0,0,0,0,0,,,,20,5,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,213,3,20852,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,23,23,0,0,0,0,0,,,,23,2,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,213,4,25960,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,22,21,0,0,0,0,1,,,,22,3,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,213,5,26036,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,15,15,0,0,0,0,0,,,,15,10,,,,Y
spring 2022,School of Natural Sciences,Chemistry,CHEM,214,1,20854,ORGANIC CHEM DISCUSSION II,SEM,0,"O'Leary, Lesley R.",25,26,26,0,0,0,0,0,,,,26,-1,,,,Y
