TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
spring 2023,School of Social Sciences,Sociology,SOCI,344,1,23982,SOCIOLOGY OF MENTAL HEALTH,LEC,3,"Brown, Tony N.",49,42,42,0,0,0,0,0,,,,42,7,,,,Y
spring 2023,School of Social Sciences,Sociology,SOCI,345,1,23983,MEDICAL SOCIOLOGY,LEC,3,"Wilkins, Kiana",35,35,35,0,0,0,0,0,,,,35,0,,,,N
spring 2023,School of Social Sciences,Sociology,SOCI,358,1,23984,"CRIME, PUNISHMENT AND SOCIETY",LEC,3,"Huey, Eileen",49,38,38,0,0,0,0,0,,,,38,11,,,,Y
spring 2023,School of Social Sciences,Sociology,SOCI,364,1,21089,MUSLIMS IN AMERICAN SOCIETY,LEC,3,"Considine, Craig M.",49,1,1,0,0,0,0,0,,,,1,48,,,,N
spring 2023,School of Social Sciences,Sociology,SOCI,381,1,22506,RESEARCH METHODS,SEM,3,"Considine, Craig M.",35,28,28,0,0,0,0,0,,,,28,7,,,,N
spring 2023,School of Social Sciences,Sociology,SOCI,405,1,24126,ETHNOGRAPHIC RESEARCH,RES,3,"Chavez, Sergio",19,8,8,0,0,0,0,0,4E,19,11,11,8,SOCI 505 001,24128,Sociology,N
spring 2023,School of Social Sciences,Sociology,SOCI,414,1,24193,CRITICAL RACE THEORY,SEM,3,"Brown, Tony N.",10,8,8,0,0,0,0,0,1F,19,13,13,6,SOCI 514 001,24230,Sociology,Y
spring 2023,School of Social Sciences,Sociology,SOCI,437,1,23985,SOCIOLOGY OF EDUCATION,LEC,3,"Turley, Ruth N.",9,8,8,0,0,0,0,0,0O,19,10,10,9,SOCI 537 001,23986,Sociology,Y
spring 2023,School of Social Sciences,Social Policy Analysis,SOPA,200,1,22007,APPROACHES TO SOCIAL POLICY,LEC,3,"Vann, Elizabeth F.",35,17,17,0,0,0,0,0,,,,17,18,,,,Y
spring 2023,School of Social Sciences,Social Policy Analysis,SOPA,309,1,24203,APPLIED ECONOMETRICS: POL EVAL,LEC,3,"Pugh, Alex K.",30,4,3,0,1,0,0,0,,,,4,26,,,,Y
spring 2023,School of Social Sciences,Social Policy Analysis,SOPA,401,1,21535,SOPA CAPSTONE RESEARCH II,RES,3,"Marschall, Melissa J.",49,35,35,0,0,0,0,0,,,,35,14,,,,Y
spring 2023,School of Social Sciences,Social Sciences Division,SOSC,301,1,22645,POLICY ANALYSIS,LEC,3,"Perry, Steven G.",30,1,1,0,0,0,0,0,E2,30,22,22,8,POLI 338 001,22546,Political Science,Y
spring 2023,School of Social Sciences,Social Sciences Division,SOSC,302,1,22504,SOCIAL SCIENCES STATISTICS,LEC,4,"Zimmerman, Carissa A.",45,43,42,0,0,0,1,0,,,,43,2,,,,Y
spring 2023,School of Social Sciences,Social Sciences Division,SOSC,302,2,22505,SOCIAL SCIENCES STATISTICS,LEC,4,"Zimmerman, Carissa A.",45,43,43,0,0,0,0,0,,,,43,2,,,,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,200,1,23929,INTRO TO STUDY OF LANGUAGE,LEC,3,"Englebretson, Robert E.",180,24,22,0,0,0,1,1,F0,180,90,90,90,LING 200 001,23928,Linguistics,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,201,1,25457,INTRO TO SOCIAL/CULTURAL ANTH,LEC,3,"Gyal, Huatse",70,71,71,0,0,0,0,0,,,,71,-1,,,,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,302,1,24056,ANTHROPOLOGICAL THEORY,LEC,3,"Kim, Do Dom",20,5,5,0,0,0,0,0,,,,5,15,,,,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,318,1,24921,CERAMICS AND SOCIETY,SEM,3,"Morgan, Molly",17,15,15,0,0,0,0,0,4Z,19,17,17,2,ANTH 518 001,24922,Anthropology,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,345,1,24923,ARCHAEOLOGY IN SOCIAL CONTEXT,LEC,3,"Prendergast, Mary E.",20,9,9,0,0,0,0,0,5D,20,12,12,8,ANTH 545 001,24924,Anthropology,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,355,1,24925,"SPACE, PLACE, LANDSCAPE",LEC,3,"Morgan, Molly",17,14,13,1,0,0,0,0,5E,19,16,16,3,ANTH 555 001,24926,Anthropology,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,422,1,25527,INFRASTRUCTURES AND POWER,SEM,3,"Gunel, Gokce",20,5,5,0,0,0,0,0,2N,20,12,12,8,ANTH 622 001,24928,Anthropology,N
spring 2024,School of Social Sciences,Anthropology,ANTH,462,1,25454,BLACK ANTHROPOLOGY,SEM,3,"Massie, Victoria M.",10,6,6,0,0,0,0,0,0N,20,12,12,8,ANTH 662 001,25462,Anthropology,Y
spring 2024,School of Social Sciences,Anthropology,ANTH,464,1,25455,ZOMBIES AND GHOSTS,SEM,3,"Estrella, Amarilys",15,16,16,0,0,0,0,0,0W,30,25,25,5,ANTH 664 001,25463,Anthropology,N
spring 2024,School of Social Sciences,Anthropology,ANTH,495,3,22690,ANTHROPOLOGY CAPSTONE,RES,3,"Georges, Eugenia",3,2,2,0,0,0,0,0,,,,2,1,,,,N
spring 2024,School of Social Sciences,Cognitive Sciences,CSCI,340,1,22377,METHODS OF COGNITIVE SCIENCE,LEC,3,"Moore, Bartlett D.",25,25,25,0,0,0,0,0,,,,25,0,,,,N
spring 2024,School of Social Sciences,Cognitive Sciences,CSCI,477,1,26044,INTERDISCIPLINARY APPLICATIONS,SEM,1 TO 4,"Burns, Madeline P.",20,4,4,0,0,0,0,0,,,,4,16,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,100,1,22398,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",100,76,75,0,0,0,0,1,,,,76,24,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,100,2,22915,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",75,38,38,0,0,0,0,0,,,,38,37,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,100,3,22916,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",75,36,36,0,0,0,0,0,,,,36,39,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,100,4,22917,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",75,30,29,0,1,0,0,0,,,,30,45,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,203,1,22400,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,55,53,0,1,0,1,0,,,,55,20,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,203,2,22919,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,27,26,0,0,0,1,0,,,,27,48,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,205,1,22401,INTRODUCTION TO GAME THEORY,LEC,3,"Dudey, Marc P.",35,23,22,0,0,0,1,0,,,,23,12,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,209,1,22402,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,18,18,0,0,0,0,0,EE,40,29,29,11,ECON 209 002,22403,Economics,Y
spring 2024,School of Social Sciences,Economics,ECON,209,2,22403,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,11,11,0,0,0,0,0,EE,40,29,29,11,ECON 209 001,22402,Economics,Y
spring 2024,School of Social Sciences,Economics,ECON,209,3,25503,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,15,15,0,0,0,0,0,,,,15,5,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,210,1,22404,BEHAVIORAL ECONOMICS,LEC,3,"Biavati, Michele",49,42,42,0,0,0,0,0,,,,42,7,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,300,1,22405,"GAME THEORY, MICRO TOPICS/ECON",LEC,3,"Biavati, Michele",75,20,20,0,0,0,0,0,,,,20,55,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,305,1,22406,"GAME THEORY, MICRO TOPICS/MTEC",LEC,3,"Boylan, Richard T.",30,11,11,0,0,0,0,0,,,,11,19,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,307,1,21260,PROBABILITY & STATISTICS,LEC,3,"McGuffey, Elizabeth J.",10,9,9,0,0,0,0,0,O3,120,115,115,5,STAT 310 001,21259,Statistics,Y
spring 2024,School of Social Sciences,Economics,ECON,307,2,23711,PROBABILITY & STATISTICS,LEC,3,"Ye, Shengbin",5,4,4,0,0,0,0,0,J1,75,64,64,11,STAT 310 002,23710,Statistics,Y
spring 2024,School of Social Sciences,Economics,ECON,308,1,22407,MATHEMATICAL ECONOMICS,LL,4,"Bejan, Maria M.",40,18,18,0,0,0,0,0,,,,18,22,,,,N
spring 2024,School of Social Sciences,Economics,ECON,310,1,22408,ECONOMETRICS,LL,4,"Brown, Bryan W.",40,2,1,0,0,0,1,0,G2,40,2,2,38,STAT 376 001,22575,Economics,N
spring 2024,School of Social Sciences,Economics,ECON,343,1,21129,CORPORATE FINANCE,LEC,3,"Hartley, Peter R.",30,4,3,0,0,0,1,0,,,,4,26,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,355,1,22409,FINANCIAL MARKETS,LEC,3,"El-Gamal, Mahmoud A.",48,45,44,0,0,0,1,0,,,,45,3,,,,N
spring 2024,School of Social Sciences,Economics,ECON,365,1,23221,WORLD ECONOMIC HISTORY,LEC,3,"Lopez Alonso, Moramay",25,22,22,0,0,0,0,0,D7,25,25,25,0,HIST 365 001,22965,History,Y
spring 2024,School of Social Sciences,Economics,ECON,422,1,22410,INTERNATIONAL ECON & FINANCE,LEC,3,"Bejan, Maria M.",35,14,13,0,0,0,1,0,,,,14,21,,,,N
spring 2024,School of Social Sciences,Economics,ECON,445,1,22411,MANAGERIAL ECONOMICS,LEC,3,"Boylan, Richard T.",30,11,11,0,0,0,0,0,,,,11,19,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,450,1,22922,ECONOMIC DEVELOPMENT,LEC,3,"Calvi, Rossella",30,14,13,0,0,0,1,0,,,,14,16,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,452,1,22412,"RELIGION, ETHICS, & ECONOMICS",LEC,3,"El-Gamal, Mahmoud A.",35,11,11,0,0,0,0,0,,,,11,24,,,,N
spring 2024,School of Social Sciences,Economics,ECON,456,1,25490,INVESTMENTS,LEC,3,"Shen, Shihan",30,18,18,0,0,0,0,0,,,,18,12,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,470,1,22923,MARKET DESIGN,LEC,3,"Bobkova, Nina Vladimirovna",35,27,27,0,0,0,0,0,,,,27,8,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,484,1,25037,PUBLIC ECONOMICS: EXPENDITURES,LEC,3,"Zodrow, George R.",30,12,12,0,0,0,0,0,,,,12,18,,,,Y
spring 2024,School of Social Sciences,Economics,ECON,496,1,22925,RESEARCH IN ECONOMIC THEORY,RES,3,"Pai, Mallesh M.",35,18,18,0,0,0,0,0,,,,18,17,,,,Y
spring 2024,School of Social Sciences,Linguistics,LING,200,1,23928,INTRO TO STUDY OF LANGUAGE,LEC,3,"Englebretson, Robert E.",180,66,65,0,0,0,0,1,F0,180,90,90,90,ANTH 200 001,23929,Linguistics,Y
spring 2024,School of Social Sciences,Linguistics,LING,301,2,23930,PHONETICS,LEC,3,"Crouch, Caroline Q.",30,27,27,0,0,0,0,0,,,,27,3,,,,N
spring 2024,School of Social Sciences,Linguistics,LING,306,1,21333,"LANGUAGE, THOUGHT, AND MIND",LEC,3,"Kemmer, Suzanne E.",25,6,6,0,0,0,0,0,,,,6,19,,,,N
spring 2024,School of Social Sciences,Linguistics,LING,320,1,25192,ORIGIN&EVOLUTION OF HUMAN LANG,LEC,3,"Kemmer, Suzanne E.",25,7,7,0,0,0,0,0,,,,7,18,,,,N
spring 2024,School of Social Sciences,Linguistics,LING,321,1,23931,LANGUAGE AND LAW,LEC,3,"Niedzielski, Nancy A.",25,18,18,0,0,0,0,0,,,,18,7,,,,N
spring 2024,School of Social Sciences,Linguistics,LING,322,1,25420,LANGUAGE AND ETHNICITY,LEC,3,"McCleary, Bryce E.",25,15,15,0,0,0,0,0,,,,15,10,,,,Y
spring 2024,School of Social Sciences,Linguistics,LING,400,2,22978,LINGUISTIC ANALYSIS II,LEC,3,"McCleary, Bryce E.",25,11,11,0,0,0,0,0,,,,11,14,,,,Y
spring 2024,School of Social Sciences,Linguistics,LING,409,2,25193,ETHNOGRAPHY,LEC,3,"McCleary, Bryce E.",25,6,6,0,0,0,0,0,,,,6,19,,,,Y
spring 2024,School of Social Sciences,Linguistics,LING,499,11,25197,RESEARCH SEMINAR,SEM,3,"Crouch, Caroline Q.",25,8,8,0,0,0,0,0,,,,8,17,,,,N
spring 2024,School of Social Sciences,Economics,MEOS,404,1,23157,MANAGEMENT COMMUNICATIONS,LEC,3,"Pereira Diaz, Gloria M.",19,14,14,0,0,0,0,0,,,,14,5,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,102,1,22484,POLI SCI STATISTICS LAB,LAB,0,"Arreguin-Abarca, Chano",25,21,21,0,0,0,0,0,,,,21,4,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,102,2,22485,POLI SCI STATISTICS LAB,LAB,0,"Arreguin-Abarca, Chano",25,16,16,0,0,0,0,0,,,,16,9,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,210,1,20103,INTRO TO AMERICAN POLITICS,LEC,3,"Alford, John R.",120,106,105,0,0,0,1,0,,,,106,14,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,211,1,24117,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Fang, Songying",20,16,16,0,0,0,0,0,XY,60,51,51,9,"POLI 211 002, POLI 211 003","24118, 25373",Political Science,Y
spring 2024,School of Social Sciences,Political Science,POLI,211,2,24118,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Fang, Songying",20,18,18,0,0,0,0,0,XY,60,51,51,9,"POLI 211 001, POLI 211 003","24117, 25373",Political Science,Y
spring 2024,School of Social Sciences,Political Science,POLI,211,3,25373,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Fang, Songying",20,17,17,0,0,0,0,0,XY,60,51,51,9,"POLI 211 001, POLI 211 002","24117, 24118",Political Science,Y
spring 2024,School of Social Sciences,Political Science,POLI,311,1,25442,"RACE, ETHNICITY, & US PUB POL",LEC,3,"Wager, Emily",30,14,14,0,0,0,0,0,,,,14,16,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,315,1,25249,US ELECTIONS & VOTING BEHAVR,LEC,3,"Alford, John R.",55,49,49,0,0,0,0,0,,,,49,6,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,317,1,25250,THE CONGRESS,LEC,3,"Kaslovsky, Jaclyn C.",30,21,21,0,0,0,0,0,,,,21,9,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,319,1,24201,WORLD LEGAL SYSTEMS,LEC,3,"Cozza, Joseph",30,26,26,0,0,0,0,0,,,,26,4,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,323,1,25251,CIVIL RIGHTS AND LIBERTIES,LEC,3,"Cozza, Joseph",30,30,30,0,0,0,0,0,,,,30,0,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,333,1,25252,LEGISLATURES AROUND THE WORLD,LEC,3,"Armstrong, Brenna",30,15,15,0,0,0,0,0,,,,15,15,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,338,1,25811,POLICY ANALYSIS,LEC,3,"Pugh, Alex K.",30,16,16,0,0,0,0,0,D6,30,16,16,14,SOSC 301 001,25812,Political Science,Y
spring 2024,School of Social Sciences,Political Science,POLI,363,1,25443,POLITICAL LEADERSHIP,LEC,3,"Armstrong, Brenna",30,20,20,0,0,0,0,0,,,,20,10,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,370,1,25253,CORRUPTION IN POLITICS,LEC,3,"Elia, Emily T.",30,30,30,0,0,0,0,0,,,,30,0,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,373,1,25254,WAR AND POLITICS,LEC,3,"Morgan, T C.",30,21,21,0,0,0,0,0,,,,21,9,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,377,1,24960,CHINESE POLITICS,SEM,3,"Lewis, Steven W.",22,10,10,0,0,0,0,0,F6,22,18,18,4,ASIA 377 001,24959,Asian Studies,Y
spring 2024,School of Social Sciences,Political Science,POLI,378,1,23966,POLITICS OF AMER NATL SECURITY,LEC,3,"Stoll, Richard J.",30,15,15,0,0,0,0,0,,,,15,15,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,395,1,21576,APPLIED RESEARCH METHODS,LL,4,"Dezzani Huff, Connor M.",30,25,25,0,0,0,0,0,,,,25,5,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,415,1,25256,US PRESIDENT CONGRESS COURTS,SEM,3,"Kaslovsky, Jaclyn C.",12,12,12,0,0,0,0,0,,,,12,0,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,467,1,24202,MIGRATION AND REFUGEES,SEM,3,"Norman, Kelsey P.",16,14,14,0,0,0,0,0,,,,14,2,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,469,1,25257,CIVIL WAR AND TERRORISM,SEM,3,"Robinson, Kaitlyn",12,12,12,0,0,0,0,0,,,,12,0,,,,Y
spring 2024,School of Social Sciences,Political Science,POLI,481,1,25258,UNDERSTANDING WAR AND PEACE,SEM,3,"Dezzani Huff, Connor M.",12,11,11,0,0,0,0,0,,,,11,1,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,101,1,20124,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",120,98,97,0,0,0,1,0,,,,98,22,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,101,2,20198,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",120,120,120,0,0,0,0,0,,,,120,0,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,101,3,23798,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Adams, Louretha; Parsons, Sandra V.",120,13,13,0,0,0,0,0,,,,13,107,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,102,1,22488,PSYCHOLOGY STATISTICS LAB,LAB,0,"Courey, Karyssa A.",60,27,27,0,0,0,0,0,,,,27,33,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,203,1,20125,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Hooge, Kimberley",80,69,68,0,0,0,1,0,,,,69,11,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,203,2,23068,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Maynard, Mark",80,79,79,0,0,0,0,0,,,,79,1,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,203,3,23069,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Adams, Louretha",80,28,28,0,0,0,0,0,,,,28,52,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,231,1,24116,INDUS & ORGANIZATIONAL PSYC,LEC,3,"Silver, Elisabeth",40,34,33,0,0,0,1,0,,,,34,6,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,310,1,23071,PSYCHOLOGY OF AGING,LEC,3,"Leal, Stephanie",30,27,27,0,0,0,0,0,,,,27,3,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,310,2,25485,PSYCHOLOGY OF AGING,LEC,3,"Morales Calva, Maria F.",30,24,24,0,0,0,0,0,,,,24,6,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,311,1,25451,VISUAL COGNITION,LEC,3,"Adam, Kirsten",50,12,12,0,0,0,0,0,,,,12,38,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,321,1,21577,DEVELOPMENTAL PSYCHOLOGY,LEC,3,"Westmoreland, Kirsten",45,41,41,0,0,0,0,0,,,,41,4,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,330,1,25268,PERSONALITY THEORY & RESEARCH,LEC,3,"Westmoreland, Kirsten",45,9,9,0,0,0,0,0,,,,9,36,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,340,2,21715,RESEARCH METHODS - PSYCHOLOGY,LEC,4,"Adams, Louretha",16,12,12,0,0,0,0,0,,,,12,4,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,353,1,25269,PSYC OF EMOTION & MOTIVATION,LEC,3,"Westmoreland, Kirsten",45,44,44,0,0,0,0,0,,,,44,1,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,354,1,23799,INTRO TO SOC/AFFECTIVE NEURO,LEC,3,"Denny, Bryan T.",66,23,23,0,0,0,0,0,,,,23,43,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,362,1,21262,COGNITIVE NEUROSCIENCE,LEC,3,"Moore, Bartlett D.",80,23,23,0,0,0,0,0,O5,80,63,63,17,NEUR 362 001,21263,Psychological Sciences,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,362,2,24792,COGNITIVE NEUROSCIENCE,LEC,3,"Maynard, Mark",80,29,29,0,0,0,0,0,E3,80,81,81,-1,NEUR 362 002,24801,Psychological Sciences,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,366,1,22491,METHODS IN SOC COG AFF NEURO,LL,3,"Denny, Bryan T.",15,14,14,0,0,0,0,0,,,,14,1,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,380,1,23224,NEUROSYSTEMS,LEC,3,"Lefeldt, Nele",180,11,11,0,0,0,0,0,B9,180,103,103,77,NEUR 380 001,23001,Psychological Sciences,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,411,1,25271,HISTORY OF PSYCHOLOGY,SEM,3,"Maynard, Mark",80,28,27,0,0,0,1,0,,,,28,52,,,,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,430,1,23800,COMP MODELING OF COG PROCESSES,SEM,3,"Byrne, Michael D.",15,9,9,0,0,0,0,0,0B,20,11,11,9,PSYC 543 001,23801,Psychological Sciences,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,455,1,23803,ADV SEM IN CLINICAL PSYCHOLOGY,SEM,3,"Nicolaou, Despina C.",35,35,35,0,0,0,0,0,,,,35,0,,,,N
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,464,1,25272,USABILITY ASSESSMENT,LEC,3,"Kortum, Philip T.",25,22,22,0,0,0,0,0,6P,40,24,24,16,PSYC 664 001,25273,Psychological Sciences,Y
spring 2024,School of Social Sciences,Psychological Sciences,PSYC,480,2,25488,CASE STUDY APPROACHES COGNEURO,SEM,3,"Martin, Randi C.",20,2,2,0,0,0,0,0,5R,30,4,4,26,PSYC 590 002,25487,Psychological Sciences,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,260,1,20161,INTRO TO SPORT MANAGEMENT,LEC,3,"Crossey, Diane M.",30,31,31,0,0,0,0,0,,,,31,-1,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,266,1,21197,LEADING WITH SERVICE,LEC,3,"Crossey, Diane M.",10,17,17,0,0,0,0,0,,,,17,-7,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,266,2,21749,LEADING WITH SERVICE,LEC,3,"Crossey, Diane M.",10,19,19,0,0,0,0,0,,,,19,-9,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,276,1,20680,SPORT MANAGEMENT PRACTICUM,LL,3,"Stallings, Tom",10,27,27,0,0,0,0,0,,,,27,-17,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,276,2,25341,SPORT MANAGEMENT PRACTICUM,LL,3,"Stallings, Tom",10,28,28,0,0,0,0,0,,,,28,-18,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,320,1,25342,BUSINESS OF COLLEGE ATHLETICS,LEC,3,"Rackley, Steven P.",10,19,19,0,0,0,0,0,,,,19,-9,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,361,1,21950,SPORT FINANCE,LEC,3,"Potter, Carrie",20,13,13,0,0,0,0,0,,,,13,7,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,362,901,20170,SPORT MARKETING,LEC,3,"Haptonstall, Clark D.",10,20,20,0,0,0,0,0,,,,20,-10,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,364,1,20180,SPORT LAW,LEC,3,"Wilka, Stephanie",20,17,17,0,0,0,0,0,,,,17,3,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,366,1,20169,EVENT & VENUE MANAGEMENT,LEC,3,"Rackley, Steven P.",10,17,17,0,0,0,0,0,,,,17,-7,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,400,1,25345,BUSINESS OF PRO SPORTS,SEM,3,"Wilka, Stephanie",10,8,8,0,0,0,0,0,,,,8,2,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,430,1,25346,INTRO TO SPORT ANALYTICS,LEC,3,"Powers, Scott S.",20,18,18,0,0,0,0,0,,,,18,2,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,435,1,25450,BASEBALL ANALYTICS,LEC,3,"Powers, Scott S.",10,6,5,0,0,0,1,0,,,,6,4,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,440,1,22547,SPORT BUSINESS ANALYTICS,SEM,3,"Gong, Hua",10,16,16,0,0,0,0,0,,,,16,-6,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,450,1,22018,LEADERSHIP IN SPORT MANAGEMENT,LEC,3,"Rackley, Steven P.",10,19,19,0,0,0,0,0,,,,19,-9,,,,Y
spring 2024,School of Social Sciences,Sport Management,SMGT,490,1,22548,SEMINAR IN SPORTS ANALYTICS,SEM,3,"Gong, Hua",10,5,5,0,0,0,0,0,,,,5,5,,,,Y
spring 2024,School of Social Sciences,Sociology,SOCI,101,1,20148,INTRODUCTION TO SOCIOLOGY,LEC,3,"Considine, Craig M.",49,34,34,0,0,0,0,0,,,,34,15,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,101,2,23038,INTRODUCTION TO SOCIOLOGY,LEC,3,"Fiel, Jeremy E.",49,49,49,0,0,0,0,0,,,,49,0,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,101,3,23977,INTRODUCTION TO SOCIOLOGY,LEC,3,"Evans, Shani A.",49,41,40,0,0,0,0,1,,,,41,8,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,102,1,23279,SOCIOLOGY STATISTICS LAB,LAB,0,"Silas, Jakira",35,11,11,0,0,0,0,0,,,,11,24,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,231,1,21261,SOCIAL PROBLEMS,LEC,3,"Considine, Craig M.",49,33,33,0,0,0,0,0,,,,33,16,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,320,1,25322,SOCIAL MOVEMENTS,LEC,3,"Jalili, Jaleh",49,18,18,0,0,0,0,0,,,,18,31,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,329,1,25324,MULTIRACIAL AMERICA,LEC,3,"Zhang, Xiaorui",25,8,8,0,0,0,0,0,,,,8,17,,,,N
